Temp_C,Current_A,Vibration_RMS_g,Load_Level,Status
43.99783122841205,2.1098335941381574,0.016187923035610903,Low,Normal
50.69802084990019,4.88501423318334,0.011198515712851168,Medium,Normal
64.21691485670308,6.021889917016853,0.013941956808127744,Medium,Normal
72.17900664998677,4.813236347569834,0.019825970105078097,Medium,Warning
56.62130674521047,4.733100621479767,0.012481871060447302,Medium,Normal
65.86016816145352,4.685277326401588,0.01287397619302756,Medium,Normal
37.62184501173151,3.59391951928721,0.020356430994970823,Low,Warning
71.33033374656267,2.4995699301475907,0.012187452985578696,Low,Warning
55.12302799786703,9.368767135703688,0.03329399542184807,High,Warning
48.482149049644164,2.9943561078691974,0.006100109496003165,Low,Normal
55.883172064845766,4.065057292746054,-0.0015122522527021669,Medium,Normal
52.809918677350325,5.50720777181268,0.010623623832031755,Medium,Normal
43.77300480179406,0.8881360959994815,0.022303471768265682,Low,Warning
47.918777496427246,8.106829886334713,0.006203513688755532,High,Warning
60.70226535819029,7.339346014155393,0.03545604959793434,High,Warning
44.106352430557884,1.9931756528649442,0.014554821523288863,Low,Normal
58.496020970210246,4.353653022358952,0.008891218340645584,Medium,Normal
53.57015485965047,6.912547027819086,0.008808449242048285,Medium,Normal
43.070904047393455,4.954734688810235,0.012714393103605033,Medium,Normal
58.995998754332504,6.99926891338235,0.0006463759912500172,Medium,Normal
53.072995208766095,8.054567093901575,0.009478309918173953,High,Warning
58.1286211883896,3.3413922762718196,0.012857193325638437,Low,Normal
56.29628841923612,5.93460370942963,0.011456584426426305,Medium,Normal
41.710049890779274,2.592355795242741,0.011966971995351893,Low,Normal
44.39818959803031,4.0708596088442235,0.011273149520956198,Medium,Normal
57.472936051232615,5.138300027192389,0.011349210423717181,Medium,Normal
56.10370265433465,5.292774877089488,0.009375520434312421,Medium,Normal
49.79098406035852,3.300978857433372,0.002709733917835795,Low,Normal
51.17327383308782,6.19255542469379,0.013935156340381807,Medium,Normal
62.77664895788425,2.0633705867376047,0.009094820729343606,Low,Normal
44.0842861116417,3.2376640727394874,0.009884730507402385,Low,Normal
55.470973811700375,7.144590392137385,0.012359782508606768,High,Normal
47.97807347566106,3.4024701354244065,0.004246997670011568,Low,Normal
47.8231879677278,5.543250376920317,0.010237054033741626,Medium,Normal
60.9877685198719,8.269364417570298,0.013877713231635181,High,Warning
111.70062381011999,14.52258646497307,0.07829164691395422,High,Failure
58.135096360006386,7.687615939177295,0.01326593699628447,High,Normal
63.05478807154329,2.2910895009404113,0.0029807467588798273,Low,Normal
50.21003841632759,3.8201725749769606,0.011492997275932507,Low,Normal
56.81952971294964,5.442047164295993,0.00970423714185105,Medium,Normal
46.89733243406544,2.9370477315071595,0.006143449047964652,Low,Normal
53.24166352488442,4.074152847875291,0.008490760761991784,Medium,Normal
48.698569456323156,5.2889987168375185,0.010363331804147632,Medium,Normal
50.96995964992718,5.335233567625263,0.010293313192551872,Medium,Normal
55.95157025436914,4.373472914079579,0.01733565887836771,Medium,Normal
41.81779316766527,1.3363301070311544,0.009609794579217842,Low,Normal
70.9238727568546,3.7065664390770245,0.014470109670757222,Low,Warning
89.62104825061496,8.952459657573772,0.07655642648195551,High,Failure
56.32846787011354,4.849049414752962,0.02349609861855085,Medium,Warning
61.581108735000676,4.918714321654088,0.008633797285008838,Medium,Normal
57.91662693962936,4.746526924819816,0.007386738053555706,Medium,Normal
56.24119817052155,3.1133631949676843,0.013094181985528726,Low,Normal
56.2834550926428,1.6534023026784799,0.013095394693844953,Low,Normal
49.87753227153085,7.857662553726891,0.002455674711970027,High,Normal
41.02745628514168,5.03883277018172,0.008974212610491191,Medium,Normal
50.75804558193726,4.374129496485877,0.013606589524872257,Medium,Normal
43.22838288487888,4.865461324969455,0.007006367388271255,Medium,Normal
59.75119733417751,2.317469548517169,0.010346650972303069,Low,Normal
48.52942618497861,7.576661959604543,0.014116931332603107,High,Normal
41.745028032074885,3.570276771326883,0.007775994769993917,Low,Normal
46.78614158347007,4.774132005452451,0.014803218154746752,Medium,Normal
54.12931454275624,5.971661534223761,0.011452086991269934,Medium,Normal
44.36275447196025,6.434772882342833,0.01420134351357755,Medium,Normal
41.77779604433569,4.952685649857194,0.013996793921646832,Medium,Normal
52.436872114919126,2.938281816097092,0.0037439505219714264,Low,Normal
52.44966571108723,6.197094440405245,0.017269609953718797,Medium,Normal
44.9305682462887,6.7000617353099985,0.017733477182014432,Medium,Normal
45.289616943816775,7.34547525491433,0.00965731167899742,High,Normal
52.32049937357636,6.085641045917739,0.015626811350001848,Medium,Normal
35.51915658502676,9.190524588402102,0.010647991874073148,High,Warning
35.92536225623445,5.297662309751259,0.012591977640600178,Medium,Normal
42.81555778747564,5.399453813445731,0.018956042702046347,Medium,Normal
47.86552848288153,7.458920393624126,0.013301688679774295,High,Normal
53.10907565598005,8.22194577551307,0.006794703765737867,High,Warning
64.75356216949552,7.777180133525235,0.00923999070476472,High,Normal
58.576596232020194,4.839529062344674,0.007938791595417178,Medium,Normal
48.40061470036573,6.52676792976822,0.007479497350433734,Medium,Normal
49.80983792097311,7.125546403349853,0.011103818683287909,High,Normal
63.829402905467674,5.123133548659224,0.021466317797003948,Medium,Warning
49.8148686400761,3.3032844403296746,0.012825708905445264,Low,Normal
47.11341361079862,2.9938229038315742,0.01230201805996032,Low,Normal
53.227185603380896,5.753674132624142,0.012587170814356313,Medium,Normal
41.727690564476774,6.753138975025578,0.009127647106132066,Medium,Normal
55.193465142411725,4.0836913655218945,0.012357176603329356,Medium,Normal
65.32738913002578,3.4694592695504545,0.01009739684965139,Low,Normal
48.91239851543143,3.968963945163732,0.011099314240186524,Low,Normal
54.01711722098941,5.299815392994033,0.008670538831689223,Medium,Normal
81.49904568982706,6.55868026583033,0.02206379934559747,Medium,Warning
45.987795281141636,5.745663583137926,0.00729884485855129,Medium,Normal
52.24092481810417,5.013203844398184,0.015777424255638953,Medium,Normal
50.12592400781795,7.779751022174817,0.018178732519002712,High,Normal
50.97676098548832,10.446369644283713,0.009239412430858247,High,Warning
42.26990216144534,5.023654456837158,0.009440302923702931,Medium,Normal
50.245101742589426,8.214773424588525,-0.0005202273036631049,High,Warning
72.77815672647529,3.6255246781714825,0.025651343505478517,Low,Warning
64.51143607795042,7.28624420222989,0.0031775688142763846,High,Normal
59.59270826085207,3.3549726971848277,0.015767583592729104,Low,Normal
94.89384126802035,4.291884391523694,0.022899058696730007,Medium,Failure
42.326524371119504,4.919291301752131,0.01403174239550189,Medium,Normal
58.723206367206785,1.1546543345495088,0.01867781806118867,Low,Normal
51.83342005738352,1.3549236714292587,0.012487687599583878,Low,Normal
71.89802933217672,3.2985822425045086,0.004254136335572323,Low,Warning
41.91701714644849,7.647630055761198,0.00861546459850791,High,Normal
41.602781578192236,4.52116585659722,0.009350498214957845,Medium,Normal
44.00607354555978,6.83058149060739,0.013295927333689091,Medium,Normal
28.76104275690193,1.710150977026125,0.0007833328904073358,Low,Normal
44.74244978319239,5.719762087276526,0.005042794140237852,Medium,Normal
42.40867338446302,5.879967504694756,0.020653994594938198,Medium,Warning
51.50393786476208,3.0802226183110903,0.01688113013232277,Low,Normal
91.26213860418855,14.725763026184008,0.05423687576737378,High,Failure
105.41420696060223,7.973827757090861,0.05221766358903589,High,Failure
59.5042383818605,4.514293418121026,0.008507470107694957,Medium,Normal
44.23096344337597,9.910350267657765,0.014215230318063397,High,Warning
41.01585328651642,3.097077920512617,0.009770068386342732,Low,Normal
89.39961830712599,10.25967831015751,0.04058883250167294,High,Failure
36.797667929793576,5.311002349123649,0.017998472241690287,Medium,Normal
68.31458765854353,2.3448644455593475,0.011918362246113093,Low,Normal
61.79440120721287,6.033339313757741,0.007194876052750209,Medium,Normal
45.30824347895295,1.43858120910195,0.015155499191551586,Low,Normal
70.03326093571229,10.232887454037346,0.04218724475373959,High,Warning
63.538723741654124,7.89310699585927,0.006865015509518806,High,Normal
48.85460154747382,6.281156152474774,0.011160607881699067,Medium,Normal
78.06127997147846,4.918004368402244,0.03215252791119169,Medium,Warning
73.10727548672487,13.724736790753362,0.04775147722433802,High,Failure
44.00624977046227,4.830287547644609,0.01145711891075899,Medium,Normal
50.05243699718183,4.42546417234535,0.00650112645185582,Medium,Normal
87.88444101693385,12.99716615543075,0.04815915622188764,High,Failure
45.49934528520756,6.289601004121956,0.013913941189691626,Medium,Normal
56.228499323474985,5.287068051347544,0.008953827364193586,Medium,Normal
56.24426106865001,6.401840669381266,0.03491510302075802,Medium,Warning
48.576205149787064,6.027775055409328,0.017250355653200804,Medium,Normal
51.20295631711899,2.5077552924811064,0.0034964990499192763,Low,Normal
55.14438834058749,0.3292076423704806,0.0022027301428387894,Low,Normal
57.1161487808889,5.344809168477671,0.009377262747555477,Medium,Normal
38.75357908162131,4.0994686126248,0.013571346399822505,Medium,Normal
34.65885829264378,5.4056527849486535,0.01081109450502762,Medium,Normal
62.77676821898509,8.343704077903416,0.01641655764110051,High,Warning
53.323140119795916,4.4637807934407725,0.01710724803243638,Medium,Normal
42.51513463443446,5.62146533598076,0.005235836231069174,Medium,Normal
65.51151975522524,3.309124587583531,0.007528416108596018,Low,Normal
89.78895343305123,13.866306730556627,0.048130102105206324,High,Failure
61.792971840638266,3.437411694739992,0.007135973098056978,Low,Normal
50.67518481410109,7.001648550247669,0.009339588687593815,High,Normal
70.60747924881987,5.245666925147032,0.007798646494896641,Medium,Warning
103.13544467005711,11.80958465069828,0.059063263252821005,High,Failure
47.51035851520926,1.7246192717827968,0.0032865708880673817,Low,Normal
59.71570950954356,2.254027754951003,0.02022170043349459,Low,Warning
56.45375949585147,6.1600345157426775,0.007868423522326744,Medium,Normal
63.68631557532349,7.3261788934574295,0.010665091323016419,High,Normal
58.55840778669622,5.48298459877809,0.03296160136580567,Medium,Warning
96.83946630787665,13.49771222227443,0.040488722319385564,High,Failure
